Metagenome sample,Phylum,Class,count,ASV sample,18S reads
zr2760_79,Acantharea,Acantharea,7.121594097622812e-05,CN18FESPkoa_SC29,0.050680585725671565
zr2760_79,Annelida,Polychaeta,0.0014100756313293167,CN18FESPkoa_SC29,0.0008907781024862327
zr2760_79,Apicomplexa,Conoidasida,0.005326952385021864,CN18FESPkoa_SC29,0.0002500429761364327
zr2760_79,Arthropoda,Branchiopoda,0.001666453018843738,CN18FESPkoa_SC29,0.0
zr2760_79,Arthropoda,Hexanauplia,0.0034326083550541954,CN18FESPkoa_SC29,0.009548516151213143
zr2760_79,Arthropoda,Malacostraca,0.006153057300346109,CN18FESPkoa_SC29,0.00025004297613649446
zr2760_79,Arthropoda,Ostracoda,0.00572576165448874,CN18FESPkoa_SC29,3.125537201706543e-05
zr2760_79,Arthropoda,Thecostraca,0.0014243188195245623,CN18FESPkoa_SC29,0.0
zr2760_79,Ascomycota,Dothideomycetes,0.0077482943782136195,CN18FESPkoa_SC29,0.0
zr2760_79,Ascomycota,Eurotiomycetes,0.007093107721232321,CN18FESPkoa_SC29,0.0001093938020597
zr2760_79,Ascomycota,Orbiliomycetes,0.0004985115868335968,CN18FESPkoa_SC29,0.0
zr2760_79,Bacillariophyta,Bacillariophyceae,0.07278269167770514,CN18FESPkoa_SC29,0.04592976917907711
zr2760_79,Bacillariophyta,Coscinodiscophyceae,0.1309661154552835,CN18FESPkoa_SC29,0.005985403741267405
zr2760_79,Bacillariophyta,Fragilariophyceae,0.008289535529632953,CN18FESPkoa_SC29,6.251074403413087e-05
zr2760_79,Bacillariophyta,Mediophyceae,0.031206825335783162,CN18FESPkoa_SC29,0.0012345871946740253
zr2760_79,Basidiomycota,Agaricomycetes,0.012420060106254184,CN18FESPkoa_SC29,0.0
zr2760_79,Basidiomycota,Exobasidiomycetes,0.0006979162215670356,CN18FESPkoa_SC29,0.0
zr2760_79,Basidiomycota,Malasseziomycetes,0.0003560797048811406,CN18FESPkoa_SC29,0.0002500429761365
zr2760_79,Basidiomycota,Tremellomycetes,0.01071087752282471,CN18FESPkoa_SC29,1.5627686008532716e-05
zr2760_79,Basidiomycota,Wallemiomycetes,0.00022789101112393,CN18FESPkoa_SC29,0.0
zr2760_79,Bigyra,Bigyra,0.0033471492258827216,CN18FESPkoa_SC29,0.0020159714951003198
zr2760_79,Blastocladiomycota,Blastocladiomycetes,0.0004842683986383512,CN18FESPkoa_SC29,0.0
zr2760_79,Bolidophyceae,Bolidophyceae,0.0012249141847911237,CN18FESPkoa_SC29,6.251074403413087e-05
zr2760_79,Bryozoa,Gymnolaemata,0.00025637738751442123,CN18FESPkoa_SC29,0.0
zr2760_79,Centroplasthelida,Centroplasthelida,1.4243188195245624e-05,CN18FESPkoa_SC29,9.376611605119629e-05
zr2760_79,Cercozoa,Cercomonadida,4.272956458573687e-05,CN18FESPkoa_SC29,3.125537201706543e-05
zr2760_79,Cercozoa,Chlorarachniophyceae,4.272956458573687e-05,CN18FESPkoa_SC29,0.000265670662145
zr2760_79,Cercozoa,Thecofilosea,4.272956458573687e-05,CN18FESPkoa_SC29,0.0019847161230836215
zr2760_79,Cercozoa,unknown,5.69727527809825e-05,CN18FESPkoa_SC29,0.0003281814061791
zr2760_79,Chlorophyta,Chlorodendrophyceae,0.0005412411514193337,CN18FESPkoa_SC29,0.0
zr2760_79,Chlorophyta,Chlorophyceae,0.015809938896722643,CN18FESPkoa_SC29,0.0
zr2760_79,Chlorophyta,Chloropicophyceae,0.0026207466279251947,CN18FESPkoa_SC29,0.0
zr2760_79,Chlorophyta,Mamiellophyceae,0.026050791209104245,CN18FESPkoa_SC29,0.00014064917407679444
zr2760_79,Chlorophyta,Nephroselmidophyceae,0.000797618538933755,CN18FESPkoa_SC29,0.0005938520683242
zr2760_79,Chlorophyta,Pedinophyceae,0.00032759332849064933,CN18FESPkoa_SC29,0.0
zr2760_79,Chlorophyta,Pyramimonadophyceae,0.001737668959819966,CN18FESPkoa_SC29,4.688305802559815e-05
zr2760_79,Chlorophyta,Trebouxiophyceae,0.0107393638992152,CN18FESPkoa_SC29,0.0
zr2760_79,Chlorophyta,Ulvophyceae,0.003062285461977809,CN18FESPkoa_SC29,3.125537201706543e-05
zr2760_79,Chlorophyta,unknown,0.0034895811078351777,CN18FESPkoa_SC29,0.0
zr2760_79,Choanoflagellata,Choanoflagellata,0.0007691321625432636,CN18FESPkoa_SC29,0.16285611589491938
zr2760_79,Chordata,Actinopteri,0.01901465624065291,CN18FESPkoa_SC29,3.125537201706543e-05
zr2760_79,Chordata,Appendicularia,0.006010625418393653,CN18FESPkoa_SC29,0.0027973557955273307
zr2760_79,Chordata,Ascidiacea,0.0006409434687860531,CN18FESPkoa_SC29,0.0002187876041194
zr2760_79,Chordata,Mammalia,0.014755942970274466,CN18FESPkoa_SC29,0.0003750644642047
zr2760_79,Chrysophyceae,Chrysophyceae,0.00032759332849064933,CN18FESPkoa_SC29,0.016705996343121397
zr2760_79,Chytridiomycota,Chytridiomycetes,0.00159523707786751,CN18FESPkoa_SC29,0.0
zr2760_79,Ciliophora,Colpodea,1.4243188195245624e-05,CN18FESPkoa_SC29,3.125537201706543e-05
zr2760_79,Ciliophora,Litostomatea,4.272956458573687e-05,CN18FESPkoa_SC29,0.0
zr2760_79,Ciliophora,Oligohymenophorea,0.005925166289222179,CN18FESPkoa_SC29,0.0003125537201705617
zr2760_79,Ciliophora,Phyllopharyngea,2.848637639049125e-05,CN18FESPkoa_SC29,0.0
zr2760_79,Ciliophora,Prostomatea,0.00015667507014770186,CN18FESPkoa_SC29,0.0003125537201706
zr2760_79,Ciliophora,Spirotrichea,0.007107350909427566,CN18FESPkoa_SC29,0.008579599618683815
zr2760_79,Ciliophora,unknown,8.545912917147374e-05,CN18FESPkoa_SC29,7.813843004266358e-05
zr2760_79,Cnidaria,Anthozoa,0.008218319588656726,CN18FESPkoa_SC29,0.00017190454609385987
zr2760_79,Cnidaria,Hydrozoa,0.0006551866569812987,CN18FESPkoa_SC29,0.0004219475222302599
zr2760_79,Cryptophyceae,Cryptophyceae,0.025367118175732457,CN18FESPkoa_SC29,0.0020003438090920506
zr2760_79,Dictyochophyceae,Dictyochophyceae,0.004614792975259582,CN18FESPkoa_SC29,0.0004844582662644963
zr2760_79,Dinophyceae,Dinophyceae,0.07914939680097993,CN18FESPkoa_SC29,0.16374689399740064
zr2760_79,Discosea,Flabellinia,0.00012818869375721061,CN18FESPkoa_SC29,7.813843004266359e-05
zr2760_79,Discosea,Longamoebia,0.00032759332849064933,CN18FESPkoa_SC29,1.5627686008532716e-05
zr2760_79,Echinodermata,Echinoidea,0.0005127547750288425,CN18FESPkoa_SC29,0.0
zr2760_79,Euglenozoa,Euglenida,0.00205101910011537,CN18FESPkoa_SC29,1.5627686008532716e-05
zr2760_79,Foraminifera,Rotaliida,1.4243188195245624e-05,CN18FESPkoa_SC29,1.5627686008532716e-05
zr2760_79,Haptophyta,Coccolithales,0.00034183651668589495,CN18FESPkoa_SC29,0.0
zr2760_79,Haptophyta,Isochrysidales,0.012861598940306798,CN18FESPkoa_SC29,0.0
zr2760_79,Haptophyta,Phaeocystales,0.01415772906607415,CN18FESPkoa_SC29,4.688305802559815e-05
zr2760_79,Haptophyta,Prymnesiales,0.005512113831560057,CN18FESPkoa_SC29,0.00043757520823888707
zr2760_79,Haptophyta,Zygodiscales,2.848637639049125e-05,CN18FESPkoa_SC29,4.688305802559815e-05
zr2760_79,Ichthyosporea,Ichthyosporea,0.0004130524576621231,CN18FESPkoa_SC29,9.37661160511963e-05
zr2760_79,Mollusca,Bivalvia,0.004344172399549915,CN18FESPkoa_SC29,3.125537201706543e-05
zr2760_79,Mollusca,Gastropoda,0.0049423863037502316,CN18FESPkoa_SC29,1.5627686008532716e-05
zr2760_79,Nemertea,Palaeonemertea,1.4243188195245624e-05,CN18FESPkoa_SC29,9.37661160511963e-05
zr2760_79,Oomycota,Lagenidiales,0.00022789101112393,CN18FESPkoa_SC29,0.00010939380205972902
zr2760_79,Oomycota,Pythiales,0.0038029312481305815,CN18FESPkoa_SC29,0.0
zr2760_79,Pelagophyceae,Pelagophyceae,0.008716831175490321,CN18FESPkoa_SC29,0.00012502148806826173
zr2760_79,Perkinsozoa,Perkinsida,0.005213006879459898,CN18FESPkoa_SC29,0.0
zr2760_79,Phaeophyceae,Phaeophyceae,0.010796336651996183,CN18FESPkoa_SC29,1.5627686008532716e-05
zr2760_79,Phaeosacciophyceae,Phaeosacciophyceae,0.00017091825834294748,CN18FESPkoa_SC29,0.0
zr2760_79,Picozoa,unknown,8.545912917147374e-05,CN18FESPkoa_SC29,1.5627686008532716e-05
zr2760_79,Platyhelminthes,Rhabditophora,0.0001851614465381931,CN18FESPkoa_SC29,0.0
zr2760_79,Polycystinea,Polycystinea,0.00014243188195245624,CN18FESPkoa_SC29,0.2273984591101592
zr2760_79,Porifera,Demospongiae,0.0012676437493768604,CN18FESPkoa_SC29,1.5627686008532716e-05
zr2760_79,Prasinodermophyta,Prasinodermophyceae,0.000113945505561965,CN18FESPkoa_SC29,1.5627686008532716e-05
zr2760_79,Raphidophyceae,Raphidophyceae,0.0033471492258827216,CN18FESPkoa_SC29,4.688305802559815e-05
zr2760_79,Rhodophyta,Bangiophyceae,0.0069079462746941276,CN18FESPkoa_SC29,0.0
zr2760_79,Rhodophyta,Florideophyceae,0.02512498397641328,CN18FESPkoa_SC29,0.0
zr2760_79,Rotifera,Eurotatoria,0.008930478998419006,CN18FESPkoa_SC29,0.0
zr2760_79,Streptophyta,Magnoliopsida,0.08121465908929054,CN18FESPkoa_SC29,0.0001250214880682617
zr2760_79,Synurophyceae,Synurophyceae,0.000797618538933755,CN18FESPkoa_SC29,0.0017971838909812
zr2760_79,unknown,Sticholonchida,1.4243188195245624e-05,CN18FESPkoa_SC29,4.688305802559815e-05
zr2760_79,unknown,Telonemida,4.272956458573687e-05,CN18FESPkoa_SC29,7.813843004266358e-05
zr2760_79,unknown,unknown,0.005953652665612671,CN18FESPkoa_SC29,0.042976136523463
zr2760_65,Acantharea,Acantharea,0.0001509388395822013,CN18Fc24_6_eDNA,0.0005942082175499429
zr2760_65,Annelida,Polychaeta,0.0016905150033206544,CN18Fc24_6_eDNA,0.0006116849298309285
zr2760_65,Apicomplexa,Conoidasida,0.005313047153293485,CN18Fc24_6_eDNA,0.0009612191754486286
zr2760_65,Arthropoda,Branchiopoda,0.003652719917889271,CN18Fc24_6_eDNA,0.0
zr2760_65,Arthropoda,Hexanauplia,0.03139527863309787,CN18Fc24_6_eDNA,0.05655464094094573
zr2760_65,Arthropoda,Malacostraca,0.014716536859264625,CN18Fc24_6_eDNA,0.00041944109474117145
zr2760_65,Arthropoda,Ostracoda,0.006384712914327115,CN18Fc24_6_eDNA,0.0008913123263251
zr2760_65,Arthropoda,Thecostraca,0.00351687496226529,CN18Fc24_6_eDNA,0.0
zr2760_65,Ascomycota,Dothideomycetes,0.008648795508060135,CN18Fc24_6_eDNA,3.495342456177144e-05
zr2760_65,Ascomycota,Eurotiomycetes,0.00940348970597114,CN18Fc24_6_eDNA,5.243013684265716e-05
zr2760_65,Ascomycota,Orbiliomycetes,0.0010263841091589687,CN18Fc24_6_eDNA,0.0
zr2760_65,Bacillariophyta,Bacillariophyceae,0.03378011229849665,CN18Fc24_6_eDNA,0.046173473846099586
zr2760_65,Bacillariophyta,Coscinodiscophyceae,0.03525931292640222,CN18Fc24_6_eDNA,0.031178454709098986
zr2760_65,Bacillariophyta,Fragilariophyceae,0.002731992996437843,CN18Fc24_6_eDNA,0.00034953424561762864
zr2760_65,Bacillariophyta,Mediophyceae,0.0069280927368230395,CN18Fc24_6_eDNA,0.0008738356140442143
zr2760_65,Basidiomycota,Agaricomycetes,0.01518444726196945,CN18Fc24_6_eDNA,0.0
zr2760_65,Basidiomycota,Exobasidiomycetes,0.0007396003139527864,CN18Fc24_6_eDNA,0.0
zr2760_65,Basidiomycota,Malasseziomycetes,0.0001660327235404214,CN18Fc24_6_eDNA,0.0009437424631678
zr2760_65,Basidiomycota,Tremellomycetes,0.0031848095151844474,CN18Fc24_6_eDNA,0.0002796273964941
zr2760_65,Basidiomycota,Wallemiomycetes,0.0007245064299945662,CN18Fc24_6_eDNA,0.0
zr2760_65,Bigyra,Bigyra,0.00469419791100646,CN18Fc24_6_eDNA,0.004299271221097329
zr2760_65,Blastocladiomycota,Blastocladiomycetes,0.0006490370102034656,CN18Fc24_6_eDNA,0.0
zr2760_65,Bolidophyceae,Bolidophyceae,0.0007546941979110065,CN18Fc24_6_eDNA,0.0007165452035162857
zr2760_65,Bryozoa,Gymnolaemata,0.0003622532149972831,CN18Fc24_6_eDNA,0.0
zr2760_65,Centroplasthelida,Centroplasthelida,7.546941979110065e-05,CN18Fc24_6_eDNA,0.00024467397193234287
zr2760_65,Cercozoa,Cercomonadida,0.00019622049145686169,CN18Fc24_6_eDNA,0.00019224383508974286
zr2760_65,Cercozoa,Chlorarachniophyceae,0.0001509388395822013,CN18Fc24_6_eDNA,0.0
zr2760_65,Cercozoa,Thecofilosea,4.528165187466039e-05,CN18Fc24_6_eDNA,0.0017127178035266288
zr2760_65,Cercozoa,unknown,3.018776791644026e-05,CN18Fc24_6_eDNA,1.7476712280885718e-05
zr2760_65,Chlorophyta,Chlorodendrophyceae,0.0004226287508301636,CN18Fc24_6_eDNA,3.495342456177144e-05
zr2760_65,Chlorophyta,Chlorophyceae,0.0206937149067198,CN18Fc24_6_eDNA,3.495342456177144e-05
zr2760_65,Chlorophyta,Chloropicophyceae,0.002233894825816579,CN18Fc24_6_eDNA,0.0
zr2760_65,Chlorophyta,Mamiellophyceae,0.0583378614985208,CN18Fc24_6_eDNA,0.0005243013684265
zr2760_65,Chlorophyta,Nephroselmidophyceae,0.0003320654470808428,CN18Fc24_6_eDNA,0.0003145808210559
zr2760_65,Chlorophyta,Pedinophyceae,0.00024150214333152207,CN18Fc24_6_eDNA,0.0
zr2760_65,Chlorophyta,Pyramimonadophyceae,0.0009509146893678681,CN18Fc24_6_eDNA,0.0010311260245721716
zr2760_65,Chlorophyta,Trebouxiophyceae,0.010807220914085612,CN18Fc24_6_eDNA,3.495342456177144e-05
zr2760_65,Chlorophyta,Ulvophyceae,0.0023999275493570005,CN18Fc24_6_eDNA,0.0002097205473706286
zr2760_65,Chlorophyta,unknown,0.0023244581295659,CN18Fc24_6_eDNA,0.0
zr2760_65,Choanoflagellata,Choanoflagellata,0.0013282617883233713,CN18Fc24_6_eDNA,0.0015029972561560571
zr2760_65,Chordata,Actinopteri,0.030504739479562882,CN18Fc24_6_eDNA,0.0
zr2760_65,Chordata,Appendicularia,0.0035319688462235104,CN18Fc24_6_eDNA,0.0015379506807178857
zr2760_65,Chordata,Ascidiacea,0.000935820805409648,CN18Fc24_6_eDNA,0.0026389835544136857
zr2760_65,Chordata,Mammalia,0.02098049870192598,CN18Fc24_6_eDNA,0.0009786958877296
zr2760_65,Chordata,Thaliacea,1.509388395822013e-05,CN18Fc24_6_eDNA,0.003180761635121
zr2760_65,Chrysophyceae,Chrysophyceae,0.0001509388395822013,CN18Fc24_6_eDNA,0.0008214054772015144
zr2760_65,Chytridiomycota,Chytridiomycetes,0.003033870675602246,CN18Fc24_6_eDNA,0.0
zr2760_65,Ciliophora,Litostomatea,3.018776791644026e-05,CN18Fc24_6_eDNA,0.0
zr2760_65,Ciliophora,Oligohymenophorea,0.006912998852864819,CN18Fc24_6_eDNA,0.00041944109474125726
zr2760_65,Ciliophora,Phyllopharyngea,6.037553583288052e-05,CN18Fc24_6_eDNA,0.0
zr2760_65,Ciliophora,Spirotrichea,0.003954597597053674,CN18Fc24_6_eDNA,0.015152309547527072
zr2760_65,Ciliophora,unknown,0.00012075107166576104,CN18Fc24_6_eDNA,5.243013684265716e-05
zr2760_65,Cnidaria,Anthozoa,0.008829922115558775,CN18Fc24_6_eDNA,0.000891312326325
zr2760_65,Cnidaria,Hydrozoa,0.00031697156312262274,CN18Fc24_6_eDNA,0.0014505671193133858
zr2760_65,Cnidaria,Scyphozoa,1.509388395822013e-05,CN18Fc24_6_eDNA,3.495342456177144e-05
zr2760_65,Cryptophyceae,Cryptophyceae,0.011335506852623318,CN18Fc24_6_eDNA,0.004666282178996257
zr2760_65,Dictyochophyceae,Dictyochophyceae,0.0017056088872788747,CN18Fc24_6_eDNA,0.0005243013684265144
zr2760_65,Dinophyceae,Dinophyceae,0.07406568858298618,CN18Fc24_6_eDNA,0.5777276778692316
zr2760_65,Discosea,Flabellinia,1.509388395822013e-05,CN18Fc24_6_eDNA,0.0
zr2760_65,Discosea,Longamoebia,0.00034715933103906296,CN18Fc24_6_eDNA,0.0001048602736853
zr2760_65,Echinodermata,Echinoidea,0.0010414779931171888,CN18Fc24_6_eDNA,0.0
zr2760_65,Endomyxa,Gromiida,1.509388395822013e-05,CN18Fc24_6_eDNA,0.0
zr2760_65,Euglenozoa,Diplonemea,1.509388395822013e-05,CN18Fc24_6_eDNA,0.017651479403693285
zr2760_65,Euglenozoa,Euglenida,0.0011018535289500694,CN18Fc24_6_eDNA,8.73835614044286e-05
zr2760_65,Foraminifera,Miliolida,3.018776791644026e-05,CN18Fc24_6_eDNA,0.0
zr2760_65,Foraminifera,Rotaliida,0.00031697156312262274,CN18Fc24_6_eDNA,0.000139813698247
zr2760_65,Haptophyta,Coccolithales,0.0002716899112479623,CN18Fc24_6_eDNA,0.0
zr2760_65,Haptophyta,Isochrysidales,0.01282980136448711,CN18Fc24_6_eDNA,0.0003670109578986
zr2760_65,Haptophyta,Phaeocystales,0.006339431262452454,CN18Fc24_6_eDNA,3.495342456177144e-05
zr2760_65,Haptophyta,Prymnesiales,0.005207389965585944,CN18Fc24_6_eDNA,0.002027298624582486
zr2760_65,Haptophyta,Zygodiscales,1.509388395822013e-05,CN18Fc24_6_eDNA,0.0002796273964941
zr2760_65,Ichthyosporea,Ichthyosporea,0.0006641308941616856,CN18Fc24_6_eDNA,0.0003495342456177
zr2760_65,Mollusca,Bivalvia,0.006550745637867536,CN18Fc24_6_eDNA,6.990684912354287e-05
zr2760_65,Mollusca,Gastropoda,0.006052647467246272,CN18Fc24_6_eDNA,6.990684912354287e-05
zr2760_65,Oomycota,Pythiales,0.005252671617460605,CN18Fc24_6_eDNA,0.0
zr2760_65,Pelagophyceae,Pelagophyceae,0.009584616313469782,CN18Fc24_6_eDNA,0.0006116849298309715
zr2760_65,Perkinsozoa,Perkinsida,0.007863913542232688,CN18Fc24_6_eDNA,0.0
zr2760_65,Phaeophyceae,Phaeophyceae,0.007592223630984725,CN18Fc24_6_eDNA,0.0
zr2760_65,Phaeosacciophyceae,Phaeosacciophyceae,0.0001056571877075409,CN18Fc24_6_eDNA,0.0
zr2760_65,Picozoa,unknown,4.528165187466039e-05,CN18Fc24_6_eDNA,0.0
zr2760_65,Platyhelminthes,Rhabditophora,0.0005131920545794844,CN18Fc24_6_eDNA,0.0
zr2760_65,Polycystinea,Polycystinea,1.509388395822013e-05,CN18Fc24_6_eDNA,0.014156136947517172
zr2760_65,Porifera,Demospongiae,0.0017207027712370948,CN18Fc24_6_eDNA,6.990684912354287e-05
zr2760_65,Prasinodermophyta,Prasinodermophyceae,6.037553583288052e-05,CN18Fc24_6_eDNA,0.0001572904105279
zr2760_65,Raphidophyceae,Raphidophyceae,0.0021131437541508182,CN18Fc24_6_eDNA,0.0003320575333368
zr2760_65,Rhodophyta,Bangiophyceae,0.0034112177745577493,CN18Fc24_6_eDNA,0.0
zr2760_65,Rhodophyta,Florideophyceae,0.011003441405542474,CN18Fc24_6_eDNA,0.0
zr2760_65,Rotifera,Eurotatoria,0.01046006158304655,CN18Fc24_6_eDNA,0.0
zr2760_65,Streptophyta,Magnoliopsida,0.09652538791281773,CN18Fc24_6_eDNA,0.0002971041087750286
zr2760_65,Synurophyceae,Synurophyceae,0.0005584737064541447,CN18Fc24_6_eDNA,0.000454394519303
zr2760_65,unknown,Sticholonchida,1.509388395822013e-05,CN18Fc24_6_eDNA,0.0001747671228088572
zr2760_65,unknown,Telonemida,9.056330374932077e-05,CN18Fc24_6_eDNA,0.0008388821894824429
zr2760_65,unknown,unknown,0.004845136750588661,CN18Fc24_6_eDNA,0.11637742707841534
zr2760_52,Acantharea,Acantharea,1.368232380587519e-05,CN18FESPkoa_SC24,0.03778315753069324
zr2760_52,Annelida,Polychaeta,0.0009098745330907001,CN18FESPkoa_SC24,0.0011383941437545183
zr2760_52,Apicomplexa,Conoidasida,0.0030306347230013545,CN18FESPkoa_SC24,0.00034584125886208183
zr2760_52,Arthropoda,Branchiopoda,0.0010603800949553271,CN18FESPkoa_SC24,0.0
zr2760_52,Arthropoda,Hexanauplia,0.0019702546280460274,CN18FESPkoa_SC24,0.018761888293272855
zr2760_52,Arthropoda,Malacostraca,0.004549372665453501,CN18FESPkoa_SC24,0.0012104444060174729
zr2760_52,Arthropoda,Ostracoda,0.0045835784749681885,CN18FESPkoa_SC24,0.0004178915211251
zr2760_52,Arthropoda,Thecostraca,0.0005267694665261948,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Dothideomycetes,0.005568705788991202,CN18FESPkoa_SC24,0.0
zr2760_52,Ascomycota,Eurotiomycetes,0.005390835579514825,CN18FESPkoa_SC24,2.8820104905181854e-05
zr2760_52,Ascomycota,Orbiliomycetes,0.00031469344753512935,CN18FESPkoa_SC24,0.0
zr2760_52,Bacillariophyta,Bacillariophyceae,0.09063855405202019,CN18FESPkoa_SC24,0.14546947950890482
zr2760_52,Bacillariophyta,Coscinodiscophyceae,0.16184136713779468,CN18FESPkoa_SC24,0.01805579572309562
zr2760_52,Bacillariophyta,Fragilariophyceae,0.00870195794053662,CN18FESPkoa_SC24,0.0002593809441466
zr2760_52,Bacillariophyta,Mediophyceae,0.041149588846169635,CN18FESPkoa_SC24,0.008242550002881856
zr2760_52,Basidiomycota,Agaricomycetes,0.010850082778059026,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Exobasidiomycetes,0.0007183219998084475,CN18FESPkoa_SC24,0.0
zr2760_52,Basidiomycota,Malasseziomycetes,0.00018471137137931505,CN18FESPkoa_SC24,0.001902126923742
zr2760_52,Basidiomycota,Tremellomycetes,0.0022917892374840943,CN18FESPkoa_SC24,0.00020174073433619093
zr2760_52,Basidiomycota,Wallemiomycetes,0.0004994048189144445,CN18FESPkoa_SC24,1.4410052452590929e-05
zr2760_52,Bigyra,Bigyra,0.0027706705706897258,CN18FESPkoa_SC24,0.0033863623263585374
zr2760_52,Blastocladiomycota,Blastocladiomycetes,0.0003899462284674429,CN18FESPkoa_SC24,0.0
zr2760_52,Bolidophyceae,Bolidophyceae,0.0015461025900638966,CN18FESPkoa_SC24,0.0007493227275346728
zr2760_52,Bryozoa,Gymnolaemata,0.0001231409142528767,CN18FESPkoa_SC24,0.0
zr2760_52,Centroplasthelida,Centroplasthelida,5.472929522350076e-05,CN18FESPkoa_SC24,0.00012969047207329093
zr2760_52,Cercozoa,Cercomonadida,4.104697141762557e-05,CN18FESPkoa_SC24,5.764020981036371e-05
zr2760_52,Cercozoa,Chlorarachniophyceae,0.00019155253328225267,CN18FESPkoa_SC24,1.4410052452590929e-05
zr2760_52,Cercozoa,Thecofilosea,1.368232380587519e-05,CN18FESPkoa_SC24,0.003271081906738037
zr2760_52,Cercozoa,unknown,1.368232380587519e-05,CN18FESPkoa_SC24,2.8820104905181857e-05
zr2760_52,Chaetognatha,Sagittoidea,6.841161902937595e-06,CN18FESPkoa_SC24,0.001311314773185573
zr2760_52,Chlorophyta,Chlorodendrophyceae,0.0008756687235760122,CN18FESPkoa_SC24,4.323015735777279e-05
zr2760_52,Chlorophyta,Chlorophyceae,0.018245378795134565,CN18FESPkoa_SC24,1.4410052452590929e-05
zr2760_52,Chlorophyta,Chloropicophyceae,0.003345328170536484,CN18FESPkoa_SC24,0.0
zr2760_52,Chlorophyta,Mamiellophyceae,0.0670365454868855,CN18FESPkoa_SC24,0.0004899417833880549
zr2760_52,Chlorophyta,Nephroselmidophyceae,0.0011082682282758903,CN18FESPkoa_SC24,0.0006052222030088
zr2760_52,Chlorophyta,Pedinophyceae,0.0005472929522350076,CN18FESPkoa_SC24,1.4410052452590929e-05
zr2760_52,Chlorophyta,Pyramimonadophyceae,0.001997619275657778,CN18FESPkoa_SC24,0.0006196322554613001
zr2760_52,Chlorophyta,Trebouxiophyceae,0.016911352224061735,CN18FESPkoa_SC24,1.4410052452590929e-05
zr2760_52,Chlorophyta,Ulvophyceae,0.0033384870086335464,CN18FESPkoa_SC24,0.0002737909965991909
zr2760_52,Chlorophyta,unknown,0.003817368341839178,CN18FESPkoa_SC24,0.0
zr2760_52,Choanoflagellata,Choanoflagellata,0.0006362280569731963,CN18FESPkoa_SC24,0.026745057352008664
zr2760_52,Chordata,Actinopteri,0.013901240986769193,CN18FESPkoa_SC24,4.3230157357772786e-05
zr2760_52,Chordata,Appendicularia,0.001436643999616895,CN18FESPkoa_SC24,0.0023776586546774637
zr2760_52,Chordata,Ascidiacea,0.0007456866474201978,CN18FESPkoa_SC24,0.0007637327799873
zr2760_52,Chordata,Mammalia,0.010631165597165022,CN18FESPkoa_SC24,0.0006916825177243
zr2760_52,Chrysophyceae,Chrysophyceae,0.0007388454855172602,CN18FESPkoa_SC24,0.011052510231137238
zr2760_52,Chytridiomycota,Chytridiomycetes,0.0015118967805492084,CN18FESPkoa_SC24,0.0
zr2760_52,Ciliophora,Litostomatea,0.00011629975234993911,CN18FESPkoa_SC24,1.4410052452590929e-05
zr2760_52,Ciliophora,Oligohymenophorea,0.0029690642658749163,CN18FESPkoa_SC24,0.0003314312064095002
zr2760_52,Ciliophora,Prostomatea,6.841161902937595e-06,CN18FESPkoa_SC24,0.00047553173093545464
zr2760_52,Ciliophora,Spirotrichea,0.002312312723192907,CN18FESPkoa_SC24,0.013041097469594037
zr2760_52,Ciliophora,unknown,2.0523485708812786e-05,CN18FESPkoa_SC24,0.0004467116260303184
zr2760_52,Cnidaria,Anthozoa,0.006334915922120213,CN18FESPkoa_SC24,0.0035448729033373
zr2760_52,Cnidaria,Hydrozoa,0.00044467552369094364,CN18FESPkoa_SC24,0.0020318173958150097
zr2760_52,Cnidaria,Scyphozoa,0.00019839369518519025,CN18FESPkoa_SC24,2.8820104905181854e-05
zr2760_52,Cryptophyceae,Cryptophyceae,0.029170714354125906,CN18FESPkoa_SC24,0.002867600438065319
zr2760_52,Dictyochophyceae,Dictyochophyceae,0.00577394064607933,CN18FESPkoa_SC24,0.0009510634618708455
zr2760_52,Dinophyceae,Dinophyceae,0.04799759191101017,CN18FESPkoa_SC24,0.24975502910829855
zr2760_52,Discosea,Flabellinia,2.736464761175038e-05,CN18FESPkoa_SC24,2.8820104905181857e-05
zr2760_52,Discosea,Longamoebia,0.0003010111237292542,CN18FESPkoa_SC24,0.0
zr2760_52,Echinodermata,Echinoidea,0.000759368971226073,CN18FESPkoa_SC24,0.0
zr2760_52,Endomyxa,Gromiida,6.841161902937595e-06,CN18FESPkoa_SC24,1.4410052452590929e-05
zr2760_52,Euglenozoa,Diplonemea,1.368232380587519e-05,CN18FESPkoa_SC24,0.028603954118392304
zr2760_52,Euglenozoa,Euglenida,0.0020797132184930288,CN18FESPkoa_SC24,7.205026226295464e-05
zr2760_52,Foraminifera,Miliolida,1.368232380587519e-05,CN18FESPkoa_SC24,2.8820104905181854e-05
zr2760_52,Foraminifera,Rotaliida,6.841161902937595e-06,CN18FESPkoa_SC24,4.3230157357772786e-05
zr2760_52,Haptophyta,Coccolithales,0.00044467552369094364,CN18FESPkoa_SC24,0.0
zr2760_52,Haptophyta,Isochrysidales,0.016507723671788415,CN18FESPkoa_SC24,0.0001152804196207
